trial_id,company_id,signup_date,product,deployment_type,company_size,region,country,db_platform,persona,acquisition_channel,campaign,landing_variant,trial_length_days,activated,is_pql,sales_assisted,became_sql,trial_extended,extension_days,converted,time_to_convert_days,non_conversion_reason,competitor,plan,acv_usd,mrr_usd,seats_purchased,cac_usd
T108760,C208760,2025-12-28,SQL Sentry,self_hosted,SMB,EMEA,United Kingdom,Azure SQL,IT_ops,paid_search,gads-dba-tools,A,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,75.0
T108761,C208761,2025-03-22,SQL Sentry,self_hosted,mid_market,NAM,United States,SQL Server,IT_ops,paid_social,li-dba-persona,A,14,true,false,false,false,false,0,false,,missing_db_platform,,,,,,95.0
T108762,C208762,2025-07-10,SQL Sentry,self_hosted,SMB,NAM,Canada,SQL Server,DBA,channel_partner,reseller-emea,A,14,true,false,false,false,true,7,false,,no_response,,,,,,40.0
T108763,C208763,2026-01-29,DPM,saas,SMB,NAM,Canada,MySQL,DBA,paid_social,li-dba-persona,A,14,true,true,false,false,false,0,false,,price,,,,,,89.0
T108764,C208764,2025-09-21,DPA,self_hosted,mid_market,NAM,United States,SQL Server,DBA,email,newsletter,B,14,true,false,false,false,false,0,true,9.0,,,Professional,9000.0,750.0,8.0,6.0
T108765,C208765,2025-10-03,DPA,self_hosted,mid_market,EMEA,United Kingdom,Amazon RDS,IT_ops,channel_partner,reseller-apac,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,52.0
T108766,C208766,2026-03-27,DPA,self_hosted,enterprise,NAM,United States,Azure SQL,DBA,organic,organic-brand,A,14,true,false,false,false,false,0,true,4.0,,,Premier,32300.0,2692.0,27.0,11.0
T108767,C208767,2026-06-10,DPA,self_hosted,mid_market,APAC,India,Azure SQL,IT_ops,paid_search,gads-brand,B,14,true,false,false,false,false,0,false,,chose_competitor,Datadog,,,,,90.0
T108768,C208768,2025-12-13,SQL Sentry,self_hosted,SMB,APAC,India,SQL Server,IT_ops,content,whitepaper-query-tuning,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,33.0
T108769,C208769,2025-03-05,DPA,self_hosted,enterprise,EMEA,France,PostgreSQL,DBA,paid_search,gads-brand,A,30,true,true,true,true,false,0,true,14.0,,,Premier,38600.0,3217.0,32.0,101.0
T108770,C208770,2025-03-23,DPA,self_hosted,enterprise,NAM,United States,PostgreSQL,DBA,paid_social,li-dba-persona,A,30,false,false,false,false,false,0,true,24.0,,,Premier,21300.0,1775.0,18.0,109.0
T108771,C208771,2026-06-03,DPM,saas,mid_market,LATAM,Mexico,PostgreSQL,DBA,email,db-tips-drip,B,14,true,true,true,true,true,14,true,15.0,,,Professional,6400.0,533.0,5.0,6.0
T108772,C208772,2026-02-04,DPM,saas,SMB,NAM,Canada,Redis,IT_ops,channel_partner,partner-portal,A,14,true,true,false,false,false,0,false,,missing_db_platform,,,,,,66.0
T108773,C208773,2026-03-08,DPA,self_hosted,SMB,EMEA,France,SQL Server,DBA,paid_search,gads-sql-monitoring,B,14,false,false,false,false,false,0,false,,no_response,,,,,,53.0
T108774,C208774,2026-02-02,DPA,self_hosted,mid_market,NAM,Canada,Amazon RDS,DBA,paid_search,gads-dba-tools,B,30,false,false,false,false,false,0,false,,no_response,,,,,,54.0
T108775,C208775,2025-05-15,DPA,self_hosted,SMB,LATAM,Argentina,SQL Server,DBA,events,sqlbits,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,109.0
T108776,C208776,2025-10-17,DPA,self_hosted,SMB,NAM,Canada,MySQL,IT_ops,content,webinar-postgres,A,14,false,false,false,false,false,0,false,,no_response,,,,,,25.0
T108777,C208777,2026-03-27,DPA,self_hosted,SMB,LATAM,Argentina,Amazon RDS,developer,events,pass-summit,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,142.0
T108778,C208778,2026-04-24,DPA,self_hosted,mid_market,LATAM,Argentina,Oracle,DBA,referral,customer-referral,A,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,14.0
T108779,C208779,2025-06-21,SQL Sentry,self_hosted,SMB,LATAM,Brazil,SQL Server,DBA,paid_search,gads-brand,A,14,true,true,false,false,false,0,false,,no_response,,,,,,67.0
T108780,C208780,2025-12-28,DPA,self_hosted,mid_market,APAC,Japan,SQL Server,DBA,events,pass-summit,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,132.0
T108781,C208781,2025-04-30,DPA,self_hosted,mid_market,APAC,India,Amazon RDS,DBA,paid_search,gads-sql-monitoring,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,69.0
T108782,C208782,2026-05-30,SQL Sentry,self_hosted,mid_market,LATAM,Brazil,SQL Server,DBA,paid_search,gads-dba-tools,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,57.0
T108783,C208783,2025-06-30,DPA,self_hosted,SMB,NAM,Canada,Azure SQL,developer,events,pass-summit,A,14,true,true,false,false,false,0,true,6.0,,,Standard,2600.0,217.0,2.0,128.0
T108784,C208784,2026-02-24,DPA,self_hosted,SMB,APAC,Japan,Amazon RDS,developer,paid_search,gads-dba-tools,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,102.0
T108785,C208785,2025-06-17,DPA,self_hosted,SMB,NAM,Canada,Azure SQL,IT_ops,organic,organic-brand,B,14,true,true,false,false,false,0,false,,price,,,,,,6.0
T108786,C208786,2026-01-06,DPA,self_hosted,SMB,NAM,United States,MySQL,DBA,paid_social,li-dba-persona,B,14,false,false,false,false,false,0,false,,no_response,,,,,,79.0
T108787,C208787,2026-01-26,DPA,self_hosted,SMB,EMEA,Germany,SQL Server,DBA,paid_search,gads-dba-tools,B,14,false,false,false,false,false,0,false,,no_response,,,,,,85.0
T108788,C208788,2025-08-13,DPA,self_hosted,SMB,LATAM,Mexico,PostgreSQL,DBA,organic,organic-brand,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,11.0
T108789,C208789,2026-04-04,DPA,self_hosted,SMB,NAM,United States,MySQL,DBA,paid_search,bing-dba,B,14,true,true,false,false,true,14,false,,chose_competitor,Redgate,,,,,89.0
T108790,C208790,2026-05-02,DPM,saas,mid_market,EMEA,Germany,Redis,DBA,paid_search,gads-sql-monitoring,B,14,true,true,true,true,false,0,true,11.0,,,Professional,8300.0,692.0,7.0,100.0
T108791,C208791,2026-04-19,DPM,saas,SMB,EMEA,Germany,MySQL,DBA,content,ebook-sql-server,A,14,true,true,false,false,false,0,true,8.0,,,Standard,2700.0,225.0,2.0,31.0
T108792,C208792,2025-08-15,DPA,self_hosted,enterprise,EMEA,Netherlands,MySQL,developer,paid_social,li-dba-persona,B,14,false,false,false,false,false,0,false,,no_response,,,,,,101.0
T108793,C208793,2026-03-04,DPM,saas,SMB,NAM,Canada,PostgreSQL,developer,organic,seo-blog,A,14,false,false,false,false,false,0,false,,no_response,,,,,,8.0
T108794,C208794,2025-12-11,DPA,self_hosted,SMB,EMEA,France,PostgreSQL,DBA,email,db-tips-drip,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,9.0
T108795,C208795,2025-12-26,DPA,self_hosted,mid_market,EMEA,United Kingdom,MySQL,IT_ops,channel_partner,partner-portal,B,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,58.0
T108796,C208796,2025-10-31,DPA,self_hosted,enterprise,LATAM,Argentina,SQL Server,developer,events,pass-summit,B,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,125.0
T108797,C208797,2025-12-30,DPA,self_hosted,SMB,LATAM,Mexico,Amazon RDS,developer,organic,seo-blog,B,14,false,false,false,false,false,0,false,,no_response,,,,,,7.0
T108798,C208798,2025-04-15,DPA,self_hosted,enterprise,NAM,United States,SQL Server,IT_ops,content,whitepaper-query-tuning,A,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,24.0
T108799,C208799,2025-09-26,DPM,saas,mid_market,NAM,United States,Amazon Aurora,DBA,organic,seo-blog,A,14,true,true,true,true,true,14,false,,price,,,,,,6.0
T108800,C208800,2025-05-14,DPA,self_hosted,mid_market,EMEA,Netherlands,Azure SQL,IT_ops,paid_search,gads-dba-tools,B,14,true,false,false,false,false,0,false,,price,,,,,,99.0
T108801,C208801,2025-07-16,DPA,self_hosted,mid_market,EMEA,Netherlands,Amazon RDS,DBA,channel_partner,reseller-apac,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,66.0
T108802,C208802,2025-04-10,DPA,self_hosted,SMB,APAC,India,SQL Server,DBA,organic,organic-brand,A,14,true,false,false,false,false,0,false,,no_response,,,,,,6.0
T108803,C208803,2025-06-05,DPM,saas,SMB,APAC,Australia,Redis,developer,referral,customer-referral,A,14,false,false,false,false,false,0,false,,no_response,,,,,,12.0
T108804,C208804,2026-03-20,DPA,self_hosted,SMB,NAM,Canada,SQL Server,IT_ops,paid_search,gads-brand,A,30,true,true,false,false,false,0,false,,price,,,,,,64.0
T108805,C208805,2025-12-06,DPM,saas,SMB,APAC,Singapore,Redis,developer,content,whitepaper-query-tuning,A,14,true,false,false,false,false,0,true,11.0,,,Standard,2700.0,225.0,2.0,35.0
T108806,C208806,2025-01-21,DPA,self_hosted,mid_market,NAM,Canada,Amazon RDS,DBA,paid_social,li-dba-persona,B,14,false,false,false,false,false,0,false,,no_response,,,,,,121.0
T108807,C208807,2026-03-23,SQL Sentry,self_hosted,SMB,LATAM,Brazil,SQL Server,IT_ops,content,whitepaper-query-tuning,B,14,true,true,false,false,false,0,true,11.0,,,Standard,3000.0,250.0,2.0,37.0
T108808,C208808,2026-05-11,DPA,self_hosted,SMB,EMEA,France,MySQL,DBA,content,whitepaper-query-tuning,B,30,true,true,false,false,false,0,false,,missing_db_platform,,,,,,33.0
T108809,C208809,2026-04-30,DPA,self_hosted,SMB,APAC,India,Azure SQL,DBA,organic,organic-brand,A,14,false,false,false,false,false,0,false,,no_response,,,,,,6.0
T108810,C208810,2026-04-06,DPA,self_hosted,mid_market,NAM,United States,Amazon RDS,developer,organic,organic-brand,A,30,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,9.0
T108811,C208811,2026-06-13,DPA,self_hosted,mid_market,EMEA,United Kingdom,Oracle,IT_ops,events,aws-reinvent,A,14,false,false,false,false,false,0,false,,no_response,,,,,,127.0
T108812,C208812,2025-12-23,DPA,self_hosted,mid_market,NAM,Canada,Oracle,DBA,events,sqlbits,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,151.0
T108813,C208813,2026-06-01,DPA,self_hosted,enterprise,APAC,Japan,MySQL,developer,content,webinar-postgres,A,14,false,false,false,false,false,0,false,,no_response,,,,,,31.0
T108814,C208814,2026-05-27,SQL Sentry,self_hosted,enterprise,LATAM,Argentina,Azure SQL,IT_ops,referral,g2-review,B,14,false,false,false,false,false,0,false,,no_response,,,,,,14.0
T108815,C208815,2025-08-05,SQL Sentry,self_hosted,SMB,APAC,Singapore,Azure SQL,DBA,organic,seo-docs,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,7.0
T108816,C208816,2026-04-23,DPA,self_hosted,SMB,EMEA,Netherlands,Azure SQL,DBA,channel_partner,partner-portal,B,14,false,false,false,false,false,0,false,,no_response,,,,,,50.0
T108817,C208817,2026-03-25,SQL Sentry,self_hosted,mid_market,NAM,United States,Azure SQL,IT_ops,paid_social,li-retargeting,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,110.0
T108818,C208818,2026-03-17,SQL Sentry,self_hosted,SMB,LATAM,Brazil,SQL Server,DBA,channel_partner,reseller-emea,A,14,true,true,false,false,false,0,false,,missing_db_platform,,,,,,59.0
T108819,C208819,2026-05-06,DPM,saas,SMB,NAM,United States,MySQL,DBA,paid_social,li-dba-persona,A,30,true,true,false,false,true,7,false,,chose_competitor,Quest Foglight,,,,,67.0
T108820,C208820,2025-09-13,DPA,self_hosted,enterprise,EMEA,Germany,Amazon RDS,DBA,events,sqlbits,B,14,true,true,true,true,true,7,true,20.0,,,Premier,27800.0,2317.0,23.0,127.0
T108821,C208821,2025-09-21,DPA,self_hosted,SMB,NAM,United States,Oracle,IT_ops,direct,direct,B,14,true,true,false,false,true,14,false,,missing_db_platform,,,,,,7.0
T108822,C208822,2026-01-17,DPM,saas,mid_market,APAC,Singapore,PostgreSQL,IT_ops,channel_partner,reseller-apac,A,30,true,false,false,false,false,0,false,,price,,,,,,36.0
T108823,C208823,2026-03-01,DPM,saas,mid_market,NAM,United States,PostgreSQL,IT_ops,organic,seo-blog,B,14,true,true,true,true,true,14,false,,no_response,,,,,,11.0
T108824,C208824,2026-04-29,DPM,saas,enterprise,NAM,United States,Redis,IT_ops,events,pass-summit,B,30,true,false,false,false,false,0,true,11.0,,,Premier,31100.0,2592.0,26.0,101.0
T108825,C208825,2026-04-28,SQL Sentry,self_hosted,enterprise,NAM,Canada,Azure SQL,DBA,paid_social,li-dba-persona,B,14,false,false,false,false,false,0,true,8.0,,,Premier,31200.0,2600.0,26.0,125.0
T108826,C208826,2026-02-22,SQL Sentry,self_hosted,enterprise,EMEA,France,Azure SQL,DBA,paid_search,gads-sql-monitoring,B,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,78.0
T108827,C208827,2026-05-30,DPM,saas,SMB,NAM,United States,MySQL,IT_ops,email,newsletter,A,30,true,true,false,false,true,7,false,,missing_db_platform,,,,,,5.0
T108828,C208828,2025-05-14,DPA,self_hosted,mid_market,LATAM,Argentina,MySQL,IT_ops,paid_social,li-retargeting,A,14,true,false,false,false,false,0,false,,price,,,,,,137.0
T108829,C208829,2026-05-27,DPA,self_hosted,SMB,APAC,Singapore,PostgreSQL,DBA,content,webinar-postgres,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,34.0
T108830,C208830,2025-02-22,DPM,saas,enterprise,LATAM,Argentina,Redis,DBA,events,pass-summit,A,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,143.0
T108831,C208831,2025-12-09,DPM,saas,SMB,NAM,Canada,Redis,IT_ops,channel_partner,reseller-emea,A,14,true,true,false,false,true,14,false,,missing_db_platform,,,,,,53.0
T108832,C208832,2025-03-14,DPA,self_hosted,SMB,EMEA,France,SQL Server,DBA,paid_social,li-retargeting,B,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,99.0
T108833,C208833,2025-12-15,DPA,self_hosted,enterprise,EMEA,UAE,MySQL,DBA,paid_social,li-dba-persona,A,14,false,false,false,false,false,0,false,,no_response,,,,,,119.0
T108834,C208834,2025-09-16,DPM,saas,mid_market,LATAM,Argentina,MongoDB,DBA,paid_search,gads-sql-monitoring,A,14,true,true,true,true,true,7,false,,chose_competitor,Datadog,,,,,103.0
T108835,C208835,2025-03-07,DPA,self_hosted,SMB,NAM,Canada,MySQL,DBA,email,db-tips-drip,B,14,true,true,false,false,false,0,false,,missing_db_platform,,,,,,5.0
T108836,C208836,2026-01-21,SQL Sentry,self_hosted,SMB,NAM,Canada,Azure SQL,DBA,referral,customer-referral,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,10.0
T108837,C208837,2026-02-26,DPA,self_hosted,mid_market,NAM,United States,Amazon RDS,IT_ops,paid_search,gads-dba-tools,A,14,true,false,false,false,false,0,false,,missing_db_platform,,,,,,94.0
T108838,C208838,2025-05-11,DPA,self_hosted,mid_market,EMEA,UAE,SQL Server,developer,paid_search,bing-dba,B,30,true,false,false,false,false,0,false,,missing_db_platform,,,,,,76.0
T108839,C208839,2026-02-10,SQL Sentry,self_hosted,mid_market,APAC,India,SQL Server,DBA,email,db-tips-drip,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,8.0
T108840,C208840,2025-05-14,DPM,saas,SMB,NAM,United States,MySQL,DBA,paid_social,li-retargeting,A,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,98.0
T108841,C208841,2025-04-16,DPA,self_hosted,mid_market,EMEA,France,Azure SQL,developer,organic,organic-brand,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,7.0
T108842,C208842,2025-04-23,DPA,self_hosted,SMB,NAM,United States,Oracle,developer,organic,organic-brand,B,14,false,false,false,false,false,0,false,,no_response,,,,,,6.0
T108843,C208843,2025-12-29,DPA,self_hosted,enterprise,NAM,United States,Oracle,DBA,content,whitepaper-query-tuning,A,30,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,28.0
T108844,C208844,2026-03-19,DPA,self_hosted,mid_market,LATAM,Mexico,Oracle,IT_ops,paid_search,gads-brand,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,62.0
T108845,C208845,2025-12-28,DPM,saas,enterprise,APAC,Australia,MySQL,DBA,content,ebook-sql-server,B,30,true,false,false,false,false,0,false,,price,,,,,,40.0
T108846,C208846,2026-04-01,DPA,self_hosted,SMB,LATAM,Brazil,Azure SQL,IT_ops,events,aws-reinvent,A,30,false,false,false,false,false,0,false,,no_response,,,,,,114.0
T108847,C208847,2025-12-26,DPM,saas,enterprise,EMEA,UAE,PostgreSQL,developer,paid_search,bing-dba,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,68.0
T108848,C208848,2026-03-27,DPM,saas,enterprise,APAC,India,Redis,DBA,content,ebook-sql-server,A,30,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,33.0
T108849,C208849,2026-06-06,DPA,self_hosted,mid_market,EMEA,Germany,SQL Server,DBA,paid_social,li-dba-persona,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,74.0
T108850,C208850,2025-09-17,DPA,self_hosted,enterprise,EMEA,UAE,MySQL,DBA,referral,g2-review,B,30,true,true,true,true,false,0,true,21.0,,,Premier,30300.0,2525.0,25.0,13.0
T108851,C208851,2025-04-25,DPM,saas,mid_market,NAM,Canada,PostgreSQL,DBA,referral,customer-referral,B,14,true,true,true,true,false,0,false,,price,,,,,,14.0
T108852,C208852,2025-04-15,DPA,self_hosted,enterprise,NAM,United States,MySQL,DBA,email,db-tips-drip,B,30,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,4.0
T108853,C208853,2025-12-29,DPM,saas,mid_market,NAM,United States,PostgreSQL,DBA,paid_search,bing-dba,A,14,true,true,true,true,false,0,true,3.0,,,Professional,6600.0,550.0,6.0,65.0
T108854,C208854,2025-12-05,DPA,self_hosted,enterprise,APAC,Japan,PostgreSQL,DBA,referral,g2-review,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,14.0
T108855,C208855,2025-05-18,DPA,self_hosted,SMB,APAC,India,Oracle,developer,paid_search,gads-brand,A,14,false,false,false,false,false,0,false,,no_response,,,,,,57.0
T108856,C208856,2026-04-30,DPA,self_hosted,SMB,EMEA,Netherlands,SQL Server,developer,content,ebook-sql-server,A,30,true,false,false,false,false,0,false,,missing_db_platform,,,,,,43.0
T108857,C208857,2026-05-30,DPA,self_hosted,mid_market,NAM,United States,Oracle,DBA,referral,customer-referral,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,16.0
T108858,C208858,2025-06-30,SQL Sentry,self_hosted,mid_market,APAC,India,Azure SQL,IT_ops,content,webinar-postgres,B,30,false,false,false,false,false,0,false,,no_response,,,,,,35.0
T108859,C208859,2025-06-02,SQL Sentry,self_hosted,SMB,NAM,United States,SQL Server,DBA,paid_search,gads-sql-monitoring,A,30,true,false,false,false,true,7,false,,missing_db_platform,,,,,,66.0
T108860,C208860,2025-06-06,DPA,self_hosted,SMB,APAC,Singapore,Amazon RDS,IT_ops,organic,seo-blog,A,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,9.0
T108861,C208861,2025-09-15,DPA,self_hosted,SMB,NAM,United States,Amazon RDS,IT_ops,events,aws-reinvent,A,14,true,true,false,false,true,7,false,,no_response,,,,,,153.0
T108862,C208862,2026-04-19,DPA,self_hosted,enterprise,APAC,Singapore,PostgreSQL,IT_ops,organic,seo-docs,A,14,false,false,false,false,false,0,false,,price,,,,,,9.0
T108863,C208863,2025-12-28,DPM,saas,mid_market,NAM,Canada,MongoDB,DBA,organic,seo-docs,B,14,true,true,true,true,false,0,true,12.0,,,Professional,11100.0,925.0,9.0,9.0
T108864,C208864,2025-02-25,DPM,saas,SMB,NAM,United States,PostgreSQL,IT_ops,paid_search,bing-dba,A,30,true,true,false,false,false,0,false,,chose_competitor,Redgate,,,,,92.0
T108865,C208865,2025-10-29,SQL Sentry,self_hosted,SMB,EMEA,Netherlands,SQL Server,DBA,content,webinar-postgres,B,30,true,true,false,false,false,0,false,,price,,,,,,29.0
T108866,C208866,2025-03-14,DPM,saas,enterprise,EMEA,UAE,Amazon Aurora,IT_ops,channel_partner,reseller-apac,B,14,true,true,true,true,false,0,false,,chose_competitor,native tools,,,,,62.0
T108867,C208867,2025-09-25,DPA,self_hosted,SMB,NAM,United States,Azure SQL,developer,organic,organic-brand,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,12.0
T108868,C208868,2025-09-23,DPA,self_hosted,mid_market,EMEA,France,Azure SQL,DBA,email,db-tips-drip,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,9.0
T108869,C208869,2026-01-21,DPA,self_hosted,enterprise,NAM,United States,MySQL,developer,content,ebook-sql-server,A,14,false,false,false,false,false,0,false,,no_response,,,,,,30.0
T108870,C208870,2025-12-06,DPM,saas,enterprise,LATAM,Brazil,PostgreSQL,IT_ops,content,ebook-sql-server,B,14,true,false,false,false,false,0,false,,no_response,,,,,,28.0
T108871,C208871,2026-04-27,DPA,self_hosted,SMB,EMEA,UAE,MySQL,IT_ops,email,newsletter,A,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,5.0
T108872,C208872,2025-01-14,DPM,saas,mid_market,EMEA,Germany,MySQL,DBA,email,newsletter,B,14,true,true,true,true,false,0,true,6.0,,,Professional,5800.0,483.0,5.0,6.0
T108873,C208873,2026-03-17,DPA,self_hosted,enterprise,EMEA,United Kingdom,Amazon RDS,DBA,channel_partner,reseller-emea,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,57.0
T108874,C208874,2025-01-20,DPA,self_hosted,SMB,APAC,Japan,PostgreSQL,developer,organic,seo-blog,A,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,9.0
T108875,C208875,2025-07-30,DPA,self_hosted,mid_market,NAM,United States,SQL Server,IT_ops,paid_search,bing-dba,A,14,true,false,false,false,false,0,false,,chose_competitor,native tools,,,,,58.0
T108876,C208876,2026-04-29,SQL Sentry,self_hosted,mid_market,APAC,Australia,SQL Server,DBA,channel_partner,reseller-apac,B,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,60.0
T108877,C208877,2026-02-09,DPA,self_hosted,SMB,LATAM,Argentina,PostgreSQL,DBA,organic,seo-blog,A,30,false,false,false,false,false,0,false,,price,,,,,,9.0
T108878,C208878,2025-05-10,DPM,saas,SMB,EMEA,Netherlands,MySQL,DBA,direct,direct,B,30,true,true,false,false,false,0,false,,no_response,,,,,,7.0
T108879,C208879,2025-11-07,SQL Sentry,self_hosted,SMB,NAM,Canada,SQL Server,IT_ops,paid_social,li-dba-persona,B,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,110.0
T108880,C208880,2026-02-22,DPA,self_hosted,SMB,NAM,Canada,MySQL,DBA,paid_search,gads-brand,B,14,false,false,false,false,false,0,false,,no_response,,,,,,105.0
T108881,C208881,2026-05-22,SQL Sentry,self_hosted,SMB,LATAM,Brazil,SQL Server,DBA,paid_social,li-retargeting,A,14,true,false,false,false,false,0,false,,price,,,,,,133.0
T108882,C208882,2026-01-14,DPA,self_hosted,SMB,NAM,Canada,Amazon RDS,IT_ops,paid_search,bing-dba,B,14,false,false,false,false,false,0,false,,no_response,,,,,,77.0
T108883,C208883,2025-01-21,DPM,saas,mid_market,NAM,Canada,MongoDB,DBA,channel_partner,reseller-apac,B,14,false,false,false,false,false,0,false,,no_response,,,,,,44.0
T108884,C208884,2025-11-12,DPA,self_hosted,enterprise,LATAM,Mexico,MySQL,DBA,content,ebook-sql-server,B,14,false,false,false,false,false,0,false,,no_response,,,,,,36.0
T108885,C208885,2025-04-27,SQL Sentry,self_hosted,enterprise,APAC,Australia,SQL Server,DBA,paid_search,gads-sql-monitoring,A,14,false,false,false,false,false,0,false,,no_response,,,,,,74.0
T108886,C208886,2025-02-09,DPA,self_hosted,enterprise,EMEA,United Kingdom,SQL Server,DBA,events,pass-summit,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,126.0
T108887,C208887,2025-12-29,DPA,self_hosted,mid_market,NAM,Canada,Azure SQL,IT_ops,email,db-tips-drip,B,14,true,true,true,true,true,7,false,,chose_competitor,Redgate,,,,,5.0
T108888,C208888,2026-03-18,SQL Sentry,self_hosted,SMB,EMEA,UAE,SQL Server,DBA,content,webinar-postgres,A,30,true,false,false,false,false,0,false,,no_response,,,,,,43.0
T108889,C208889,2025-01-31,DPA,self_hosted,SMB,APAC,India,Azure SQL,DBA,paid_social,li-dba-persona,B,14,false,false,false,false,false,0,false,,no_response,,,,,,104.0
T108890,C208890,2026-03-21,SQL Sentry,self_hosted,mid_market,NAM,United States,Azure SQL,DBA,channel_partner,reseller-apac,A,14,true,false,false,false,false,0,true,11.0,,,Professional,8800.0,733.0,7.0,61.0
T108891,C208891,2026-02-16,DPA,self_hosted,enterprise,NAM,Canada,PostgreSQL,IT_ops,organic,organic-brand,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,8.0
T108892,C208892,2026-03-07,DPA,self_hosted,mid_market,LATAM,Argentina,SQL Server,DBA,channel_partner,reseller-apac,A,14,false,false,false,false,false,0,false,,missing_db_platform,,,,,,38.0
T108893,C208893,2025-06-25,DPA,self_hosted,mid_market,APAC,Singapore,MySQL,developer,content,ebook-sql-server,A,14,false,false,false,false,false,0,false,,no_response,,,,,,28.0
T108894,C208894,2025-09-18,SQL Sentry,self_hosted,enterprise,EMEA,France,Azure SQL,DBA,referral,g2-review,B,30,true,false,false,false,false,0,true,17.0,,,Premier,30800.0,2567.0,26.0,17.0
T108895,C208895,2025-04-04,DPA,self_hosted,mid_market,LATAM,Brazil,MySQL,DBA,referral,customer-referral,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,10.0
T108896,C208896,2025-06-22,DPA,self_hosted,mid_market,EMEA,UAE,PostgreSQL,DBA,organic,seo-docs,A,14,false,false,false,false,false,0,false,,no_response,,,,,,6.0
T108897,C208897,2025-07-30,DPA,self_hosted,enterprise,LATAM,Mexico,Azure SQL,developer,paid_search,gads-brand,B,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,86.0
T108898,C208898,2025-08-08,DPA,self_hosted,mid_market,NAM,United States,SQL Server,DBA,email,db-tips-drip,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,4.0
T108899,C208899,2025-05-12,SQL Sentry,self_hosted,SMB,EMEA,Germany,SQL Server,IT_ops,organic,organic-brand,B,14,true,false,false,false,false,0,false,,price,,,,,,7.0
T108900,C208900,2025-05-21,DPM,saas,enterprise,EMEA,UAE,MySQL,developer,content,whitepaper-query-tuning,A,14,true,true,true,true,true,14,false,,chose_competitor,Datadog,,,,,39.0
T108901,C208901,2026-05-08,SQL Sentry,self_hosted,enterprise,EMEA,UAE,SQL Server,IT_ops,paid_search,gads-sql-monitoring,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,53.0
T108902,C208902,2026-03-21,DPA,self_hosted,SMB,NAM,Canada,MySQL,DBA,direct,direct,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,7.0
T108903,C208903,2025-08-22,DPA,self_hosted,enterprise,EMEA,United Kingdom,PostgreSQL,DBA,organic,seo-docs,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,9.0
